LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice,LogSalePrice,total_sf,total_bathrooms,total_porch_sf,house_age,remod_age,has_remodelled,qual_x_sf,overall_score,has_garage,has_basement,MSSubClass_145,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,neighbourhood_tier_Low,neighbourhood_tier_Mid
60.0,7500.0,4,4,3,4,4,1920,1950,0.0,3,4,3,3,1,1,0.0,1,698.0,698,3,1,698.0,430,1128.0,0.0,1,0,2.0,3,6,8,0.0,0,7.591357046698551,2,2.0,528.0,3,3,2,3.4339872044851463,0.0,68400,11.13312810361064,1826.0,1.0,0.0,90,60,1,4512.0,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67.0,9808.0,3,4,3,7,5,2002,2002,4.709530201312334,4,3,4,3,1,6,788.0,1,785.0,1573,5,1,1573.0,0,1573.0,1.0,2,0,3.0,4,6,8,0.0,0,7.602401335665818,2,2.0,544.0,3,3,2,0.0,4.290459441148391,227000,12.33270529646354,3146.0,3.0,4.290459441148391,7,7,0,11011.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,8049.0,3,4,3,7,5,1990,1990,4.007333185232471,3,3,4,3,1,5,1053.0,1,256.0,1309,3,1,1339.0,0,1339.0,1.0,2,0,2.0,3,6,8,1.0,3,7.596392304064196,3,2.0,484.0,4,4,2,0.0,4.07753744390572,180000,12.100712129872347,2648.0,3.0,4.07753744390572,16,16,0,9373.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61.0,8800.0,3,4,3,5,7,1977,2008,0.0,3,3,4,3,2,2,532.0,3,364.0,1040,3,1,1040.0,0,1040.0,0.0,2,0,3.0,4,5,8,0.0,0,7.589841512182657,1,2.0,484.0,3,3,2,0.0,0.0,150500,11.921718363171069,2080.0,2.0,0.0,32,1,1,5200.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
94.0,9400.0,4,1,3,6,5,1971,1971,0.0,3,3,3,3,3,1,0.0,1,912.0,912,3,1,912.0,912,1824.0,0.0,2,2,4.0,3,8,8,0.0,0,0.0,0,0.0,0.0,0,0,2,4.859812404361672,0.0,139000,11.842229212112828,2736.0,3.0,0.0,39,39,0,10944.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
50.0,9638.0,4,4,3,6,7,1919,1990,0.0,3,3,3,3,1,1,0.0,1,804.0,804,5,1,1699.0,748,2447.0,0.0,2,0,4.0,4,10,6,1.0,4,7.585788821732034,1,1.0,336.0,3,3,2,5.60947179518496,0.0,169000,12.037653993905211,3251.0,2.0,0.0,91,20,1,14682.0,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
50.0,6000.0,4,4,3,6,6,1939,1950,0.0,3,2,3,3,1,1,0.0,1,780.0,780,5,1,825.0,587,1412.0,0.0,1,0,4.0,3,6,8,1.0,4,7.570443252057374,1,1.0,280.0,3,3,2,3.828641396489095,0.0,132500,11.794337924408412,2192.0,1.0,0.0,70,59,1,8472.0,36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
80.0,9790.0,4,4,3,6,5,1963,1963,6.017071375821756,3,3,3,3,1,5,569.0,3,678.0,1328,3,1,1328.0,0,1328.0,1.0,1,1,3.0,3,6,8,2.0,4,7.582738488914411,1,2.0,528.0,3,3,2,0.0,3.295836866004329,143000,11.870599909242044,2656.0,2.5,3.295836866004329,47,47,0,7968.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
80.0,17683.25,3,1,2,5,5,1964,1964,6.017071375821756,3,4,3,3,3,3,812.0,1,812.0,1624,2,1,1582.0,0,1582.0,0.0,2,0,4.0,3,7,8,0.0,0,7.583247524303362,1,2.0,390.0,3,3,0,5.1298987149230735,5.14166355650266,190000,12.154779351142624,3206.0,2.0,5.14166355650266,42,42,0,7910.0,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40.0,5664.0,3,4,3,8,5,2000,2000,0.0,4,3,4,3,1,6,1158.0,1,343.0,1501,5,1,1659.0,0,1659.0,1.0,2,0,2.0,5,5,8,1.0,5,7.601402334583733,3,2.0,499.0,3,3,2,5.3612921657094255,4.0943445622221,278000,12.535376392672774,3160.0,3.0,4.0943445622221,9,9,0,13272.0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86.0,11065.0,3,4,3,8,5,2006,2006,6.017071375821756,4,3,4,3,2,1,0.0,1,1085.0,1085,5,1,1120.0,850,1970.0,0.0,2,1,3.0,5,8,8,1.0,4,7.604396348796338,3,3.0,753.0,3,3,2,5.181783550292085,4.31748811353631,281000,12.546109948315882,3055.0,2.5,4.31748811353631,0,0,0,15760.0,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73.0,14112.0,3,4,3,5,7,1964,1964,4.465908118654584,3,3,3,3,3,6,1014.0,1,138.0,1152,3,1,1152.0,0,1152.0,1.0,1,0,3.0,3,6,8,1.0,4,7.583247524303362,2,2.0,484.0,3,3,2,5.429345628954441,0.0,180500,12.103486056755072,2304.0,2.0,0.0,46,46,0,5760.0,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
30.0,1680.0,4,4,3,5,7,1972,1972,5.594711379601839,3,3,3,3,1,5,231.0,1,399.0,630,3,1,630.0,672,1302.0,0.0,2,1,3.0,3,6,8,0.0,0,7.587310506022615,1,1.0,264.0,3,3,2,5.225746673713202,0.0,119500,11.691071650353702,1932.0,2.5,0.0,37,37,0,6510.0,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60.0,6600.0,4,4,3,5,4,1892,1965,0.0,3,3,3,3,1,1,0.0,1,994.0,994,3,0,1378.0,994,2372.0,0.0,2,0,4.0,3,10,6,0.0,0,7.593877844605118,2,1.0,432.0,3,3,2,0.0,5.14166355650266,107500,11.585246126549857,3366.0,2.0,5.14166355650266,117,44,1,11860.0,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
78.0,10140.0,4,4,3,7,5,1976,1976,0.0,3,3,4,3,1,6,194.0,1,638.0,832,3,1,832.0,832,1664.0,0.0,2,1,4.0,3,8,8,1.0,3,7.589335823170617,2,2.0,528.0,3,3,2,0.0,3.367295829986474,162900,12.000891794590135,2496.0,2.5,3.367295829986474,30,30,0,11648.0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60.0,8172.0,4,4,3,5,7,1955,1990,0.0,3,3,3,3,1,3,167.0,1,697.0,864,3,1,864.0,0,864.0,1.0,1,0,2.0,3,5,8,0.0,0,7.579678823090456,1,2.0,572.0,3,3,0,0.0,0.0,115000,11.652687407345388,1728.0,2.0,0.0,51,16,1,4320.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
70.0,8400.0,4,4,3,5,5,1968,1968,5.1298987149230735,3,3,3,3,3,4,1016.0,1,36.0,1052,4,1,1052.0,0,1052.0,1.0,1,1,3.0,3,5,8,0.0,0,7.585281078639126,2,1.0,288.0,3,3,2,5.877735781779639,0.0,138500,11.83862560460953,2104.0,2.5,0.0,38,38,0,5260.0,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
80.0,8700.0,4,4,3,5,6,1963,1963,5.003946305945459,3,4,3,3,2,5,776.0,1,344.0,1120,4,1,1128.0,0,1128.0,1.0,2,0,3.0,3,6,8,0.0,0,7.582738488914411,2,2.0,525.0,3,3,2,5.262690188904886,3.044522437723423,155000,11.951180395901384,2248.0,3.0,3.044522437723423,45,45,0,5640.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
35.0,3675.0,4,4,3,6,5,2005,2006,4.418840607796598,3,3,4,3,4,6,547.0,1,0.0,547,4,1,1072.0,0,1072.0,1.0,2,0,2.0,3,5,8,0.0,0,7.603897968521881,3,2.0,525.0,3,3,2,0.0,3.8066624897703196,140000,11.84939770159144,1619.0,3.0,3.8066624897703196,1,0,1,6432.0,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
75.0,7500.0,4,4,3,5,7,1959,1994,0.0,3,3,3,3,1,2,340.0,3,0.0,1246,5,1,1246.0,0,1246.0,1.0,1,1,3.0,4,6,8,0.0,0,7.580699752224563,2,1.0,305.0,3,3,2,5.389071729816501,0.0,154000,11.944707881395766,2492.0,2.5,0.0,51,16,1,6230.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
65.0,10762.0,3,4,3,7,5,1999,1999,5.84354441703136,4,3,4,3,1,6,694.0,1,284.0,978,5,1,1005.0,978,1983.0,0.0,2,1,3.0,4,9,8,1.0,3,7.600902459542082,3,2.0,490.0,3,3,2,0.0,0.0,225000,12.323855681186558,2961.0,2.5,0.0,10,10,0,13881.0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
74.0,7500.0,3,3,3,6,7,1942,1950,0.0,3,3,3,3,1,4,547.0,1,224.0,771,2,1,753.0,741,1494.0,0.0,1,0,3.0,4,7,8,2.0,4,7.57198844937744,1,1.0,213.0,3,3,1,0.0,0.0,177500,12.086725887897607,2265.0,1.0,0.0,67,59,1,8964.0,42,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
92.0,10120.0,4,4,3,8,5,1994,1994,5.971261839790462,4,3,4,3,1,6,740.0,1,425.0,1165,5,1,1203.0,1323,2526.0,1.0,2,1,4.0,4,8,8,1.0,3,7.598399329323964,2,3.0,844.0,3,3,2,5.736572297479192,4.3694478524670215,290000,12.577636201962656,3691.0,3.5,4.3694478524670215,12,12,0,20208.0,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
73.0,8688.0,4,4,3,7,5,2005,2005,5.43372200355424,4,3,4,3,3,1,0.0,1,1616.0,1616,5,1,1616.0,0,1616.0,0.0,2,0,3.0,4,7,8,0.0,0,7.603897968521881,2,3.0,834.0,3,3,2,5.342334251964811,4.0943445622221,232000,12.354492650648448,3232.0,2.0,4.0943445622221,1,1,0,11312.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32.0,3363.0,4,4,3,7,5,2004,2004,4.770684624465665,4,3,4,3,1,1,0.0,1,976.0,976,5,1,976.0,732,1708.0,0.0,2,0,3.0,4,7,4,0.0,0,7.60339933974067,1,2.0,380.0,3,3,2,0.0,3.713572066704308,130000,11.77528972943772,2684.0,2.0,3.713572066704308,2,2,0,11956.0,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
108.0,13173.0,3,4,3,9,5,2006,2007,5.707110264748875,4,3,5,3,1,6,1572.0,1,80.0,1652,5,1,1652.0,0,1652.0,1.0,2,0,2.0,5,6,8,2.0,5,7.604396348796338,3,2.0,840.0,3,3,2,6.003887067106539,4.634728988229636,325000,12.691580461311874,3304.0,3.0,4.634728988229636,3,2,1,14868.0,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48.0,6955.0,3,4,3,7,5,2005,2006,4.553876891600541,4,3,4,3,1,1,0.0,1,1368.0,1368,5,1,1368.0,0,1368.0,0.0,2,0,2.0,4,6,8,1.0,4,7.603897968521881,2,2.0,474.0,3,3,2,4.890349128221754,3.58351893845611,202500,12.218495165528733,2736.0,2.0,3.58351893845611,1,0,1,9576.0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60.0,8072.0,4,4,3,5,5,1994,1995,0.0,3,4,4,4,1,5,746.0,1,244.0,990,5,1,990.0,0,990.0,1.0,1,0,3.0,3,5,8,0.0,0,7.601402334583733,1,2.0,480.0,3,3,2,0.0,4.174387269895637,138000,11.83500896413934,1980.0,2.0,4.174387269895637,15,14,1,4950.0,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100.0,12000.0,4,4,3,5,7,1948,2005,0.0,3,3,3,3,1,6,144.0,5,172.0,924,5,1,1122.0,0,1122.0,1.0,1,0,2.0,4,6,8,0.0,0,7.575071699507561,1,2.0,528.0,3,3,2,0.0,3.6109179126442243,147000,11.898187865760873,2046.0,2.0,3.6109179126442243,60,3,1,5610.0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
66.5,7153.0,4,4,3,6,5,1991,1991,4.48863636973214,3,3,4,3,1,6,1200.0,1,78.0,1278,4,1,1294.0,0,1294.0,1.0,2,0,3.0,4,6,8,0.0,0,7.596894438144544,2,2.0,496.0,3,3,2,4.727387818712341,3.9512437185814275,179200,12.096257779522968,2572.0,3.0,3.9512437185814275,17,17,0,7764.0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
